City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,"Landfill Location (Lat, Long)",Landfill Capacity (Tons),Year,years_since_start,waste_per_capita,cost_efficiency,index
,,3911.375364151826,35.755689929872474,2766.034211839129,8.270535296528871,,4023.188258089267,16.176940463833972,,,65407.45175468687,2019.725646821278,0.7256468212779921,1.417650911109805,497.9645595041057,
,,2902.0950139758643,33.1586863041142,2974.8044534738656,9.865136998268317,,3833.185591597813,16.8395640859059,,,64042.5670379403,2020.0,1.0,0.9816103302076399,390.14937019749107,
,,3735.767369999886,33.69464271129648,3208.33209388093,8.995500952348044,,4196.566580082497,16.021603874322484,,,68108.85173977436,2020.0,0.9999999999999998,1.2193122490886479,470.53453477182126,
,,3058.4852471174368,81.1657970785584,3720.4984025279264,9.81105313857056,,2680.581773270118,12.283252754921753,,,63334.74975917899,2020.0,0.9999999999999998,0.9554859895428174,274.37949954661235,
,,3642.3064883951565,82.03129608014726,3478.793381350877,9.868753072009817,,2781.3651793451004,15.831149000040352,,,63307.342290795335,2020.0,1.0,1.1819040343376037,282.5274568253816,
,,3793.6201165665925,52.56428827949629,2781.192047138755,7.751165062523154,,770.4302658827223,1.6918166051362427,,,64264.92602416001,2021.447641917752,2.4476419177520152,1.3849252571330024,99.22315026966692,
,,4349.506542339682,57.20638012521334,2727.428826130201,7.66065458944478,,616.7264529215622,1.804642869170543,,,65692.77356411873,2021.1079158163946,2.1079158163944416,1.607351324716443,81.07205544974494,
,,9245.818848797242,72.3808651544086,2920.531573049624,7.0,,4026.5839681751295,8.418392328258896,,,62303.114280027854,2020.5129459462194,1.5129459462194663,3.1672955863669716,575.2262811678756,
,,9084.59777969309,70.8025978917903,2755.245467142624,7.0,,3682.3691901976263,7.145721849521326,,,64218.13797807093,2020.658910001578,1.6589100015781173,3.320092261781037,526.0527414568037,
,,989.6338595006828,73.7374814959596,7301.172680398228,9.44199331647018,,1184.014043880973,17.544471232640518,,,57919.541753320365,2021.4419933164702,2.44199331647018,0.16922698569487532,126.4299935157207,
,,1339.5036447204238,74.58194900097507,6654.789929025461,9.033250801225952,,1271.3620459626197,18.645377776347235,,,43130.53386345205,2021.033250801226,2.0332508012259516,0.2566388315500821,140.87674025718115,
,,6391.217992496113,68.64225756796297,3229.6194297238544,9.683104560904086,,1676.3961393182424,16.950686317287744,,,74254.9310147663,2020.2550351033324,1.255035103332433,2.0590326596778636,170.3332251641395,
,,5956.875641542041,66.68985390095372,3094.2840532210903,9.816885552205552,,1534.5570058207672,16.54934334338334,,,69460.25596733243,2020.576908288448,1.5769082884481176,1.9677239421448038,155.0121733883295,
,,9358.531845637353,66.44870325917752,2676.9925934972944,6.310083238576309,,1405.1431287249184,8.656149607646524,,,66262.92454206853,2020.730786726186,1.7307867261859569,3.533498489735673,230.15943935266102,
,,9155.968524567576,71.00952116403808,2749.3067644527127,6.987077350307752,,1126.0606107315066,7.031953297327,,,64591.50244659539,2021.1910248105962,2.1910248105961503,3.3672445575838807,174.8447629012503,
,,9354.656006182953,38.53412671704049,3617.0766610825867,7.441632374880575,,4269.511947428337,5.205037935346038,,,74494.13958104792,2021.397481032327,2.397481032326981,2.6263306269406526,618.6749662156219,
,,8936.9605857165,32.942487243332295,3164.458308730389,9.091340280725367,,3955.016319242453,4.412361311261626,,,65734.34016083303,2021.7938193443692,2.7938193443691874,2.8570099525163783,463.1954351537288,
,,5964.814085636655,39.61657679729139,2929.0,6.251457522489946,,2806.234246668332,10.610746707331606,,,62530.353711069496,2022.0,3.0,2.0364677656663215,465.7160425511136,
,,5968.980130341298,37.40195211230679,2929.0,5.930504808095076,,2475.656290560329,9.679932879926485,,,62850.98819123464,2022.0,3.0,2.037890109368828,424.8286005079984,
,,6915.739038368266,78.76592144960031,3325.0899056070975,6.605567663861166,,3403.335331044072,16.695450149773368,,,66804.4179452888,2022.6274263982607,3.6274263982606563,2.143191804423399,521.5769768770372,
,,6836.340828903472,79.88624340608345,3188.3675494385534,6.604442292056657,,3422.97110098438,16.937850267757664,,,65287.08715712102,2022.5481268546719,3.548126854671903,2.191310852720298,524.4830487961142,
,,6488.711309084831,40.921958689649045,2978.1072392381247,6.689789350605924,,2582.883993606108,9.775791520900366,,,64100.07657815248,2022.0,3.0,2.1779014874043945,385.312524368154,
,,7669.959885052609,46.39289968587274,3475.268993644302,6.826222856598838,,3088.706591141779,10.782911111667666,,,72756.87297602183,2022.0,3.0,2.2022356676013493,450.3989900096528,
,,9132.543164977333,51.74962800744017,2646.933183401654,9.525140039396724,,2854.1083917582987,15.584626796885624,,,66987.84620947501,2022.3679906169848,3.3679906169848404,3.463544594884005,300.32144193877275,
,,9547.718445833723,50.04719904022745,2818.341997797839,9.813707066999731,,2876.952589957379,13.677981616063976,,,64713.360897908125,2022.5761794365874,3.5761794365873665,3.395291122076678,293.54485709194637,
,,3086.337752309914,75.67205589046247,5213.814677493492,7.799458731615465,,1278.46369314543,15.692735741787306,,,63504.08020334433,2023.0,4.0,0.7693294085741664,161.05376755954654,
,,3059.9211134828024,73.9504596404208,5333.629924765952,7.684878853467698,,1223.7356914266668,15.779054219522052,,,63517.666319948396,2023.0,4.0,0.7453971697027717,156.82042707390156,
,,9633.189591754206,64.70752313927844,2929.0,9.61560766813838,,3044.663333777912,10.167060129666833,,,62436.62292609501,2023.0,4.0,3.2889005093049524,315.10972994444853,
,,9599.106875169615,69.61777465587261,2929.0,9.542351402022748,,3050.088074465977,10.572335639642018,,,62282.56499845384,2023.0,4.0,3.2772642113928354,317.6805886261456,
,,3922.6475019259806,46.74252895607138,3177.5054457972765,8.0,,1155.9328882001146,18.9309263440109,,,66304.2693431568,2022.8822185882686,3.8822185882686497,1.2478037244777107,144.49161102501432,
,,4699.521956569378,51.135756556736695,3871.091817312694,8.0,,1017.5958433502399,16.246167405345634,,,75753.64231432062,2022.6381066969382,3.6381066969382543,1.2317204445986534,127.19948041877996,
,,674.815055625113,36.66446078373573,4382.255730390862,6.0,,2784.6119884716795,11.889288580406618,,,64145.932858561864,2022.7776196280963,3.7776196280962724,0.1942168959711471,464.10199807861324,
,,688.4460491590498,32.6763231372564,7331.896142542741,6.0,,2804.916332328031,9.79955397000989,,,67144.6162225848,2022.3262591977746,3.326259197774638,0.12544906369910508,467.4860553880052,
,,9530.994802797279,64.10830990043162,2929.0,9.480220083623674,,2893.794624321628,8.87942701223081,,,62151.90283586059,2023.0,4.0,3.2540098336624372,303.77159078338286,
,,9772.766188969006,66.6551085729898,2929.0,9.794308565837506,,3263.03536262819,12.110143711761713,,,62812.430913956276,2023.0,4.0,3.336553837135202,331.99890352874047,
,,4017.726761511987,60.11277620873742,23047.558425046715,5.919979519347918,,3635.5399314648503,11.640347314401357,,,61869.0833725764,2019.0,0.0,0.1746375048518795,625.8502962057537,
,,3159.5296153746076,62.8929727031157,23152.710530301832,6.253686276341025,,3612.2752390867136,12.409437970567016,,,62410.0708430556,2019.0,0.0,0.1367290591966212,584.2112221649987,
,,3793.946428016303,40.880042494052084,22507.456186666324,5.0,,1352.931816018483,11.34829451169815,,,62376.96424896915,2019.0,-4.440892098500626e-16,0.17109045988521804,270.58636320369664,
,,5871.155929423427,46.23852604911992,22091.46746851743,5.0,,1500.8131607276262,9.224422151935405,,,64462.914528878304,2019.0,0.0,0.26820608415946956,300.1626321455252,
,,5001.4489799206485,62.48957573606731,23262.57669214169,8.0,,2018.3249718185857,17.7333062723632,,,67304.88643130533,2019.0862375584636,0.08623755846361214,0.21506220419211508,252.29062147732324,
,,4629.5404386573855,67.6861771015189,23073.887234900765,8.0,,2128.5083282431124,17.88854378890903,,,63813.94912445245,2019.5029564543263,0.5029564543263194,0.20049431384040428,266.06354103038905,
,,2620.0429713785384,64.01712483326112,23182.596132735547,6.181538120017779,,3519.8292330478757,12.962007540504725,,,62563.82655175147,2019.0,0.0,0.1132321960132851,573.3748290518021,
,,3181.109357491115,63.132427327671785,23168.03416900626,6.385166155938872,,3651.469484518032,12.35581753793456,,,62488.908033439315,2019.0,0.0,0.13751685365517935,577.6481066891645,
,,7024.517696397399,43.58798683932613,23196.886740563306,9.12279783921278,,1240.0879530123002,14.032265160825002,,,70387.04602730309,2019.0,0.0,0.30383753763360527,137.03848351550204,
,,6833.3886107958615,43.39129197433538,23189.956422056177,9.296950613302666,,1104.8110618237965,13.734496507041573,,,68436.0671257141,2019.0,-4.440892098500626e-16,0.29552163290032313,120.9453859059422,
,,3163.796543390571,66.0302188671943,23186.525281347695,8.0,,2021.4388542587653,14.132196228416053,,,62584.04126988445,2020.0,1.0,0.13653188049718673,252.6798567823457,
,,3809.078167269585,71.00785269866189,22968.315319844423,8.0,,2194.4448818571827,16.672278508465205,,,61461.39275209577,2020.0,1.0,0.16598295967915805,274.30561023214784,
,,2515.700998359903,50.29375108874267,22664.336695696198,8.315018481855605,,2420.688448680306,17.271226699708862,,,63658.46930959076,2019.6849815181445,0.6849815181443952,0.11015481998578608,288.4758532519226,
,,2493.9709102202714,49.07462609357515,22543.427917536814,8.382115473065031,,2580.550461619286,17.506698344130623,,,63837.484082137504,2019.6178845269349,0.6178845269349695,0.1096175095857484,305.4532188047063,
,,1541.1023388283315,61.28806990997253,22682.89910178207,9.021206424441205,,1393.1230634054684,13.030275622160897,,,61097.439694558634,2020.0,1.0,0.069770388033082,158.24785794531732,
,,2207.0501897655145,59.29516055467474,21900.650004269573,8.375019588959002,,1521.0886998662425,13.001601360052328,,,58646.32961530838,2020.0,1.0,0.10332908503426463,184.29984513010584,
,,3187.393352313267,66.10760531934896,23165.712848352803,8.0,,2003.5672876876483,14.533412387338842,,,62476.9652826457,2020.0,1.0,0.13770739181815278,250.44591096095604,
,,3075.32346547612,64.84883554065401,23155.256001011297,8.0,,1882.3411934930223,15.254057019569368,,,62423.16680301714,2020.0,1.0,0.13296373996280458,235.29264918662776,
,,4642.220702088767,45.97027492436856,23037.758816270572,5.69890784655287,,1502.4804063563533,8.1598009215837,,,63105.58905559939,2019.6989078465529,0.6989078465528697,0.2024680597275313,264.59551488667154,
,,4919.651970011204,42.26330284877529,22848.597416552388,5.019378936024809,,1370.3220040249516,11.60713620589017,,,63385.657099133314,2019.0193789360249,0.019378936024809112,0.2169885372421433,273.0689694578493,
,,7861.042199338666,69.20512815602808,20402.918716179935,6.313027525437543,,1242.1216924135354,12.621579873881892,,,54338.0526879422,2021.3130275254375,2.3130275254375436,0.3870156277931004,194.7078660683792,
,,7925.967146973993,69.25354210952986,21201.936203396173,6.130773183759205,,1077.410692849934,12.575446214845869,,,56830.75943097129,2021.1307731837592,2.1307731837592048,0.37546155604824505,174.42470358046032,
,,3103.350575748434,65.85343400796101,22346.51866864629,6.95787193049574,,1481.8232183395025,10.0,,,63153.23039100375,2021.0,2.0,0.14126517423333668,212.78536404774218,
,,2562.177217400255,66.25853295488385,22771.324276936957,6.940797577908476,,1418.1535922394557,10.0,,,62128.78757431233,2021.0,2.0,0.11438116623675654,204.1340428757803,
,,1830.8240808745295,80.49162438852204,19732.359047038924,9.758931188212419,,3919.937429836154,2.618940945638098,,,65212.899102562595,2021.0,2.0,0.11088796997445949,404.68902928437893,
,,1623.1630802734148,76.96719730463269,19903.890251110606,9.354664138638524,,4050.608327428316,3.287679482745741,,,61255.09123126455,2021.0,2.0,0.09413162763157912,439.0458325417803,
,,8240.079525407833,46.09956335876214,21880.018281589568,5.0,,3204.8412030267446,7.946727427561654,,,63500.409031510055,2021.2944831640923,2.2944831640923478,0.38070330614265535,640.968240605349,
,,7749.849954022251,47.522556950615396,21992.808665300865,5.0,,3145.1270820717828,9.208487663727414,,,59771.32131636546,2021.0500643453847,2.050064345384752,0.3573082773953137,629.0254164143566,
,,3435.640943267296,78.63517972337071,23058.964655838092,8.978805398543543,,2499.8005954300615,17.391770966782953,,,62892.29502256274,2020.5488158662445,1.5488158662444091,0.1492312065652605,278.6500979788962,
,,3374.085895595378,80.1436407792855,23234.93993282614,9.474285461445106,,2549.6458623262065,16.411821274584888,,,69741.09500968829,2021.1626607280689,2.162660728068834,0.14534476136864155,269.7240219025493,
,,3084.0257914663284,39.39870955958301,23320.792735927775,7.927781325684638,,4956.542915878637,3.214289547000593,,,69461.44963703351,2021.6189152964473,2.618915296447341,0.13226046391605056,625.8521787694503,
,,2997.6484755753495,41.524967083825146,23395.766978961,7.878007390960059,,4920.894975407289,5.095182814848519,,,75071.00319410792,2021.297137429352,2.2971374293519236,0.12814804942649632,625.7274073518331,
,,6824.564617165424,64.95295478231567,20008.463260608394,5.0,,4148.455111368743,3.748896286473313,,,71804.9815996667,2022.327325759271,3.327325759270857,0.34899763094380637,829.6910222737486,
,,6653.848800680062,65.47412541264302,19899.112777889288,5.0,,4140.793677656239,3.8834522102133153,,,71997.12767751113,2022.3775197106543,3.3775197106543384,0.3428860031620621,828.1587355312479,
,,8891.298604012623,41.84216084743792,23342.264875021552,8.824243735097681,,1657.3164280710262,15.340839473453645,,,51807.02281887164,2022.4067853393733,3.4067853393733447,0.3812764878646535,199.50524151642173,
,,8957.581711919931,40.97488308800598,23365.22658372558,9.295014055472024,,1397.2373532707663,13.770555362519426,,,54173.33921473062,2022.3277987644678,3.327798764467749,0.38365751390356984,159.97445658364273,
,,4396.8147713132985,70.28432738425406,21654.77642057283,8.0,,2953.7104525106206,15.885774315636898,,,64533.6336174174,2022.0,3.0,0.20489575686269595,369.2138065638276,
,,4019.953308879374,69.1650259276523,20728.19710305911,8.0,,2833.150734384413,14.416160461966125,,,64936.511218973756,2022.0,3.0,0.19477893814081854,354.14384179805165,
,,2804.2319709885724,34.966899486576686,20942.70964157053,6.793681411023496,,2561.2246828053467,2.3309072535378084,,,65914.2940805068,2021.7435444314908,2.743544431490815,0.1401688347431827,378.28309278142376,
,,2532.622554907942,33.26739313546135,19101.62648619515,6.601710491857458,,2526.8707839929866,1.8687252957601448,,,68367.37073515779,2021.6653043120452,2.6653043120452287,0.14626698074081185,384.9073603095608,
,,9568.408263499308,69.7203719449218,22741.04463886532,8.982887765546296,,3745.036384861278,15.538484830352665,,,60568.748973793176,2022.9279628055078,3.9279628055078204,0.4216809562019695,418.29984543135083,
,,9067.616123393975,73.24691305121712,21456.807606179224,9.175395165405234,,3681.0400999182148,17.622048805041516,,,57123.85231978925,2022.5753086948782,3.575308694878288,0.42453975229752794,406.5583518372431,
,,4098.65885911485,57.09322212153444,23091.831766218667,7.965897037246639,,1027.8221439111983,3.3066786875890957,,,62096.86124532719,2023.0,4.0,0.17766998827296576,126.73729293182589,
,,4386.30112995298,56.756321622014354,23133.65643399058,8.024022002550424,,1054.8350389965285,4.216929311945292,,,62312.04116176028,2023.0,4.0,0.1896791931490811,129.73419951979406,
,,7074.71205490839,78.82135942424884,19100.91877649077,5.090532556375116,,3655.5233929405035,15.107302195619297,,,54445.11768695538,2023.0,4.0,0.37482827083790865,722.8209496797775,
,,7177.528645329181,79.1933584329299,18826.731872825105,5.222097495763165,,3548.6419638674047,14.567389574570342,,,53889.39521335546,2023.0,4.0,0.3847160451073397,689.4064719111511,
,,6653.289108841018,43.15904896359409,20678.319012215696,7.161020543754159,,955.2355827640838,18.75307004471157,,,57908.510051900346,2022.1610205437541,3.1610205437541588,0.32236053388286096,134.47534761390267,
,,6590.272362238444,45.65953057458483,20879.134731804385,7.1230102984053865,,905.5384582265372,18.055866752168356,,,59857.612749549655,2022.1230102984055,3.1230102984053865,0.31624626776708625,127.84477767168175,
,,2760.919587393747,59.71774601103315,21873.71205140063,8.666449114720509,,993.3290689055452,3.255626557052821,,,58903.12507350489,2023.0,4.0,0.12051822592624994,115.34536391714636,
,,4567.793117185645,56.75298271027362,22874.420812663942,8.26061453611883,,1076.268870338479,5.673598615183713,,,61787.380685309065,2023.0,4.0,0.19705791915846832,130.61459654050293,
,,8615.87229573266,52.433024234553,19574.90758198157,9.350074829123832,,1701.7114124010475,12.700149658247666,,,52248.136483975984,2019.0,4.440892098500626e-16,0.440337834395299,180.1715862812989,
,,8663.204666950447,50.691384444127,19946.31226728992,9.400020174863585,,1746.5853928348179,12.800040349727169,,,53228.46198101201,2019.0,-4.440892098500626e-16,0.43494844819023715,183.88675253233967,
,,5409.8871741222,33.85243492368317,18624.67360759544,7.298897392969452,,4351.305610049771,3.4120674211552844,,,51476.13976852096,2019.0,-4.440892098500626e-16,0.2892473346321682,599.8222647304268,
,,6291.739442366307,37.63536335296079,19204.033412389126,7.689693550883256,,4235.121332130554,5.3296027302150035,,,49688.72798469529,2019.0,0.0,0.3268554736455243,554.7312837283589,
,,8729.839504420432,49.98936615995293,20096.017666390035,9.307192099290772,,1662.4443560131394,12.614384198581543,,,53623.610522716495,2019.0,4.440892098500626e-16,0.43522064409384087,176.8997072528392,
,,8877.762063405306,45.594258231788714,21033.274432071055,9.365589788591416,,1714.4701820936925,12.731179577182834,,,56097.506897781925,2019.0,0.0,0.4230841004011814,181.19445783402867,
,,6943.846731309364,50.33206765822199,16920.66012793367,5.0,,4726.179436187173,1.3056134689232728,,,53821.22719794106,2019.0,0.0,0.42796015027312245,945.2358872374346,
,,7475.349809478104,42.76378384895038,19945.09175691486,5.0,,4592.477695754871,1.531019848352427,,,57448.00905894858,2019.0,0.0,0.38038082120558336,918.4955391509743,
,,7992.71963867834,56.96324023890609,19222.26672753822,6.233462872620326,,3780.2041849611683,13.222454004742497,,,50603.63722371316,2019.0,4.440892098500626e-16,0.41577687435071925,613.5992173563598,
,,7009.5020448574505,61.77755839986847,19121.87937829626,7.655878918568802,,3434.331834461851,13.113056993041306,,,50029.48723445191,2019.0,-4.440892098500626e-16,0.36647243170231514,455.8216627052255,
,,9252.392546397748,66.662888021877,20943.331765649727,5.0,,2952.8408815290677,2.6506473419177494,,,47550.79403623547,2020.0,1.0,0.4459200904283873,590.5681763058136,
,,9084.000362038289,70.83585374290686,21984.798590167302,5.0,,2896.939043812235,3.1056350328384896,,,44489.1818640298,2020.0,1.0,0.4165069484418919,579.387808762447,
,,5659.592665297552,74.71119539307418,19297.3579874453,8.313082186374848,,3496.375923584762,3.999999999999999,,,42463.34695562317,2020.0,1.0,0.29293509269692247,421.7016149520281,
,,5397.050304056798,76.23782448406202,19256.722273667285,8.230750133479864,,3513.125575925134,4.0,,,40007.78882303729,2020.0,0.9999999999999998,0.27996183044281914,427.83073558716336,
,,6671.4546025647915,54.25756735716393,19862.654153500396,7.112800693130185,,4472.001698728398,4.105708479044017,,,54483.08106700967,2020.3685694930148,1.3685694930146721,0.345632396458834,637.5775271125749,
,,6692.892548653794,52.173745469013205,19847.226569743445,6.972986577343413,,4555.5752613349305,3.41949387594868,,,53526.68877859153,2020.139831291983,1.1398312919828935,0.3428932807988556,657.7272542452241,
,,7016.125104124947,70.84003788414012,19846.3782205227,8.745920995445903,,3328.339711360825,3.404284078153794,,,54621.04025082301,2020.0,1.0,0.3530284786696499,381.3408294411149,
,,6658.626934063461,68.0661820139788,19642.29446177452,8.562542898209697,,3349.722837271647,3.7141278414354453,,,53220.85628455322,2020.0,1.0,0.3386170644708962,392.0349665641709,
,,9260.919343672158,53.1080396870004,20317.211001863616,5.0,,3079.9570000907615,1.736354307835466,,,48056.35858269737,2019.5580909939054,0.5580909939053242,0.4618194767904672,615.9914000181523,
,,9421.432280291283,56.61389015101038,20893.593586429368,5.0,,3134.8384690229555,2.3308148561653477,,,47075.897906029546,2019.794408442101,0.7944084421009683,0.456987951156274,626.9676938045911,
,,7380.0541255076405,75.97016748007742,20133.893669973833,7.401034515918431,,2607.427842641838,15.471561887258712,,,43366.27197918217,2021.0,2.0,0.36860661168365183,353.53364959818964,
,,6922.550362729169,78.39527071537725,20469.0094001849,7.407230174045469,,2553.2593812612467,16.115364776212715,,,39145.751947857876,2021.0,2.0,0.33978950772801797,345.502442489136,
,,8000.494250637428,74.80197125654394,18495.575964660136,7.12738096170353,,2508.6741630071997,14.811346635990198,,,56327.231622956904,2021.0,2.0,0.4376703783829494,352.7472234855654,
,,8868.652323503899,72.65355575817215,17825.825032413977,6.577989820080768,,2405.065588246832,14.161907079666737,,,59400.73523001675,2021.0,2.0,0.5007579337849698,364.1844364558598,
,,4176.781734979744,35.14946426191947,21157.826826315388,6.0,,4327.127777327445,16.32245423175536,,,59634.308552887334,2020.7233690492053,1.7233690492053686,0.20033450287212257,721.1879628879074,
,,3959.358561283514,38.8908520236495,21327.09026620717,6.0,,4513.426464010745,16.131247671197496,,,57203.07783523698,2020.4739431984233,1.4739431984233669,0.19015716624748313,752.2377440017908,
,,7010.262999785033,52.1114406461431,22120.642384246312,7.222139838464225,,1183.5944095110367,14.21180386848817,,,52184.8795952858,2021.4180054504739,2.4180054504738027,0.31832573904927336,163.00831232224067,
,,7229.243980434081,54.3667102340849,20895.734328150833,6.658322441478775,,1224.428998942612,14.533009471919893,,,51722.637778939155,2021.2081972536553,2.208197253655222,0.348864391593886,185.36451818349596,
,,7339.988724434101,46.94383358081386,22939.833871503048,7.903453092641136,,1487.825111706002,13.837536442698028,,,41681.653507494964,2021.1675576529474,2.167557652947338,0.321700075693689,188.2512894698941,
,,7841.38466743159,45.978155213212915,20119.858684080245,8.740005667186928,,1238.8007283810164,18.03914086876524,,,49971.56745951246,2021.0572734132304,2.05727341323045,0.3924525706081313,142.94762717541602,
,,7429.686438829224,66.60155748399453,19917.50234649423,8.61623329933326,,4356.165551831363,4.15130010200022,,,54688.68984163472,2021.3387817686669,2.3387817686668897,0.377235822960581,507.06038696712807,
,,7223.39697130951,77.89663308803665,21994.574249693498,8.995858908220166,,4338.782114516123,3.0124232753395024,,,58651.44246219465,2021.2497311578554,2.2497311578554795,0.3290701688653535,482.33553966518343,
,,3403.2406948699527,46.827915137618724,19135.66589883134,5.281001351301677,,1077.409983114496,15.048079457174568,,,50108.33711620431,2021.273105304619,2.273105304619068,0.17768733965975597,204.71563056302634,
,,4148.797724532472,46.76995918126669,19211.999915825785,5.636975088586661,,1056.178348213352,13.682140464386666,,,50544.91777470932,2021.6590867699767,2.6590867699766663,0.21578499794398903,186.8304241056786,
,,3150.141408914817,65.26942668166157,21250.75772796637,5.0,,4450.517937873146,5.350907894602404,,,64256.249250020286,2022.3976138574494,3.3976138574493757,0.14827759499626075,890.1035875746293,
,,3495.9273315991963,65.60823831216806,21379.160008042174,5.0,,4441.169530911873,5.79009835206232,,,65137.19546003427,2022.537436677717,3.537436677716987,0.16349568282946925,888.2339061823748,
,,6163.477076764321,39.867098918764015,19500.368550413834,7.0,,1166.8687193997923,18.177357560574364,,,52340.661027002694,2022.0,3.0,0.315945903344671,166.6955313428275,
,,6445.350092282792,44.51570640618863,20299.137691723914,7.0,,986.1139943899313,18.17487855535405,,,57733.53099822827,2022.0,3.0,0.31834145937823555,140.87342776999014,
,,1166.08876337349,72.81867374684406,18928.05401968083,6.452455390053089,,4312.99947599432,18.10350193827616,,,42561.99949662084,2022.0,3.0,0.06199210272082789,670.0327003576131,
,,689.9018789751144,72.88856646963794,18791.209962455156,6.44257118311932,,4164.989269867163,17.598000836138976,,,49982.90170113133,2022.0,3.0,0.03673004070368502,646.4304149890386,
,,1693.2689105116401,60.348461127232284,21150.969618078794,9.0,,1110.2666223305207,3.9773083091515744,,,51848.323324069686,2023.0,4.0,0.07833322468149151,123.36295803672454,
,,1712.2745798241344,60.289432604862235,21170.14602124978,9.0,,1118.6212689447043,4.065851092706647,,,51764.988921574884,2023.0,4.0,0.07920788523490585,124.29125210496716,
,,3133.900978556836,37.358080408028975,19876.796893122126,5.894814494588926,,2717.6328676283715,5.407587621433566,,,54550.50755164487,2022.4539844473998,3.4539844473998276,0.15874215131171054,461.6408769440154,
,,3088.949606452151,36.75071711327452,20227.012055644547,6.048715245067038,,2786.2995638591,4.886522325050117,,,55164.40116570632,2022.4836659698744,3.4836659698743846,0.15332818976982315,462.8547927088443,
,,1527.3224279078704,48.03516233538801,19182.380265612817,8.67662824895627,,1307.3747349629255,11.762745680329015,,,48067.979898601596,2023.0,4.0,0.08012951438870641,152.77776137777172,
,,2366.781939546304,48.2718817937763,18922.36000061405,8.395314830653783,,1431.7342598996015,10.5947974519026,,,44215.42605305893,2023.0,4.0,0.12478816116710734,173.1321162154588,
,,3582.413040725326,41.039198199312835,20627.076313454883,7.759186937666159,,3732.6094136076717,18.834198646795375,,,60101.312385712474,2023.0,4.0,0.1718464378988137,483.1627335318185,
,,3340.1266786957985,40.334069795668256,20358.00684461268,7.741233755129776,,3791.984854868456,18.676519673311144,,,58284.812075791284,2023.0,4.0,0.1620324191206559,492.0478576973022,
,,2743.1804741313717,79.31014196268593,16246.982852961872,9.0,,1822.54553768213,15.741811125298259,,,52027.17588960419,2022.7379514195982,3.737951419598195,0.178653718241836,202.50505974245888,
,,2335.65066312957,80.2080388416821,15461.334992924272,9.0,,2033.6214922881545,16.26410112474301,,,49825.6283347387,2022.9861537910947,3.9861537910946883,0.16374282392619438,225.95794358757271,
,,2182.442128444728,56.86880232201955,8416.899472581528,8.978958734543745,,640.4899972808985,16.309427972116346,,,67006.47454349336,2019.0,0.0,0.28077706654131684,71.34924884074962,
,,3364.272041565707,55.68746128129069,8650.285147012724,8.112872777126423,,613.7902921014493,16.389107264633623,,,73424.88802449607,2019.0,0.0,0.412367709084578,75.94368281413665,
,,1058.2437891486625,68.13835793925497,8229.163588757066,5.3170082261876805,,2879.7755721963,14.908751692848451,,,58769.824866683775,2019.4101796970244,0.41017969702443224,0.13219743304193737,543.7682125403376,
,,1161.078996947892,64.9474057030856,8799.20535634352,5.540921528533351,,2924.865685967966,14.348926730819034,,,56230.31888267784,2019.0463101541714,0.04631015417140727,0.13819321818610758,530.0515713298403,
,,8480.96775076538,78.43789566156721,8035.519999852242,9.8925729703144,,3569.906625602789,6.677718910943204,,,66221.29433070584,2019.0,0.0,1.058660187454107,361.4655951635157,
,,8038.632245147373,78.43444882863088,7365.3677033025415,9.529998144227358,,3793.2502922791746,5.589994432682075,,,61332.07409545466,2019.0,0.0,1.093228994025004,398.903217642269,
,,4889.694295387021,35.96326272334523,7064.873994931982,5.0,,3802.1198947008997,3.6745727101499677,,,62222.87175304492,2019.635914808303,0.6359148083028976,0.6946492134356901,760.42397894018,
,,5455.56993309075,34.30299018949921,6922.822584206735,5.0,,4103.577790625499,2.8044262432265548,,,58219.762931963756,2019.5851929749513,0.5851929749513403,0.7947410029666426,820.7155581250996,
,,6412.383172095403,69.56856178182377,8352.942706038571,8.289078277918351,,3791.614693231901,9.286545550954227,,,67213.7956245303,2019.0,0.0,0.7781979429513275,455.20992830228124,
,,6412.307750610359,68.95075458705799,8512.741715346805,8.298567877455184,,3734.131242785536,9.110619250195958,,,67617.1800028318,2019.0,4.440892098500626e-16,0.7636569159766439,447.40925462651416,
,,2000.6131282974802,64.20835825906106,7400.398305508228,8.732112439815747,,3242.59106688526,13.805953771220707,,,68852.53983227891,2020.0,1.0000000000000002,0.27532874447044614,375.1370526080198,
,,2056.633082257334,65.0496174124299,7397.1019083001665,8.473463799157855,,3496.4278784800617,13.296340399480824,,,68792.6283893156,2020.0,1.0,0.28326587242435364,417.67818063057626,
,,1482.9524411607185,66.12734019963604,8044.596142574765,5.386064999699181,,3143.6178655646463,14.025157411392232,,,65963.0262121407,2019.613935000301,0.6139350003008184,0.17920545856342923,589.525106810139,
,,1128.0727574783577,71.04022156896782,7368.539625115149,5.381424633737419,,2969.6600223226264,15.466028079464731,,,64326.48530734396,2019.6185753662626,0.6185753662625815,0.15060454242867682,555.2046899857194,
,,2083.35802436965,62.19832785420426,7146.0686822183225,9.956532830883718,,3444.180492085419,2.6329995453670723,,,60571.161666474574,2020.0,1.0,0.291692674911705,345.8606762546567,
